,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
4905,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-09,2020,6,9,,M,,M,,M,,M,,M,,M,,,M,,M
4906,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-10,2020,6,10,25.9,,16.0,,21.0,,0.0,,3.0,,16.4,,,24.0,,89.0,
4907,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-11,2020,6,11,23.8,,13.6,,18.7,,0.0,,0.7,,0.0,,,26.0,,59.0,
4908,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-12,2020,6,12,19.1,,11.1,,15.1,,2.9,,0.0,,0.0,,,30.0,,54.0,
4909,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-13,2020,6,13,16.1,,10.3,,13.2,,4.8,,0.0,,0.0,,,,M,,M
4910,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-14,2020,6,14,16.8,,10.7,,13.8,,4.2,,0.0,,0.0,,,,M,,M
4911,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-15,2020,6,15,19.9,,12.6,,16.3,,1.7,,0.0,,0.0,,,,M,,M
4912,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-16,2020,6,16,20.6,,10.7,,15.7,,2.3,,0.0,,0.0,,,,M,,M
4913,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-17,2020,6,17,21.7,,12.8,,17.3,,0.7,,0.0,,0.0,,,,M,,M
4914,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-18,2020,6,18,23.8,,15.2,,19.5,,0.0,,1.5,,0.0,,,,M,,M
4915,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-19,2020,6,19,27.9,,16.8,,22.4,,0.0,,4.4,,0.0,,,,M,,M
4916,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-20,2020,6,20,28.9,,18.0,,23.5,,0.0,,5.5,,0.0,,,,M,,M
4917,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-21,2020,6,21,27.5,,18.9,,23.2,,0.0,,5.2,,0.0,,,,M,,M
4918,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-22,2020,6,22,27.5,,20.3,,23.9,,0.0,,5.9,,0.0,,,13.0,,33.0,
4919,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-23,2020,6,23,23.5,,19.0,,21.3,,0.0,,3.3,,3.9,,,25.0,,55.0,
4920,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-24,2020,6,24,22.2,,10.7,,16.5,,1.5,,0.0,,0.0,,,26.0,,63.0,
4921,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-25,2020,6,25,24.4,,11.5,,18.0,,0.0,,0.0,,0.0,,,27.0,,32.0,
4922,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-26,2020,6,26,22.2,,12.9,,17.6,,0.4,,0.0,,0.0,,,21.0,,35.0,
4923,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-27,2020,6,27,28.3,,16.6,,22.5,,0.0,,4.5,,0.5,,,26.0,,41.0,
4924,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-28,2020,6,28,28.8,,13.8,,21.3,,0.0,,3.3,,0.2,,,34.0,,35.0,
4925,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-29,2020,6,29,26.6,,19.6,,23.1,,0.0,,5.1,,0.0,,,8.0,,37.0,
4926,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-06-30,2020,6,30,24.6,,19.5,,22.1,,0.0,,4.1,,0.0,,,,M,,M
4927,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-01,2020,7,1,28.2,,17.8,,23.0,,0.0,,5.0,,0.0,,,,M,,M
4928,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-02,2020,7,2,34.5,,24.0,,29.3,,0.0,,11.3,,0.0,,,31.0,,41.0,
4929,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-03,2020,7,3,32.5,,18.8,,25.7,,0.0,,7.7,,0.0,,,33.0,,39.0,
4930,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-04,2020,7,4,28.4,,18.1,,23.3,,0.0,,5.3,,0.0,,,34.0,,33.0,
4931,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-05,2020,7,5,31.2,,16.8,,24.0,,0.0,,6.0,,0.0,,,,M,,M
4932,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-06,2020,7,6,25.4,,21.0,,23.2,,0.0,,5.2,,0.0,,,6.0,,33.0,
4933,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-07,2020,7,7,31.6,,21.1,,26.4,,0.0,,8.4,,0.0,,,,M,,M
4934,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-08,2020,7,8,31.1,,22.1,,26.6,,0.0,,8.6,,16.9,,,33.0,,54.0,
4935,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-09,2020,7,9,32.0,,21.5,,26.8,,0.0,,8.8,,0.0,,,19.0,,32.0,
4936,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-10,2020,7,10,28.9,,22.5,,25.7,,0.0,,7.7,,0.2,,,22.0,,54.0,
4937,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-11,2020,7,11,28.7,,21.3,,25.0,,0.0,,7.0,,13.0,,,31.0,,52.0,
4938,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-12,2020,7,12,26.2,,19.3,,22.8,,0.0,,4.8,,9.9,,,22.0,,37.0,
4939,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-13,2020,7,13,25.5,,19.2,,22.4,,0.0,,4.4,,0.0,,,30.0,,41.0,
4940,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-14,2020,7,14,24.5,,18.6,,21.6,,0.0,,3.6,,0.0,,,,M,,M
4941,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-15,2020,7,15,25.9,,19.0,,22.5,,0.0,,4.5,,0.0,,,,M,,M
4942,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-16,2020,7,16,25.0,,22.5,,23.8,,0.0,,5.8,,3.2,,,28.0,,33.0,
4943,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-17,2020,7,17,27.3,,21.6,,24.5,,0.0,,6.5,,0.0,,,16.0,,32.0,
4944,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-18,2020,7,18,28.8,,21.6,,25.2,,0.0,,7.2,,0.0,,,20.0,,35.0,
4945,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-19,2020,7,19,27.0,,19.7,,23.4,,0.0,,5.4,,21.6,,,24.0,,65.0,
4946,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-20,2020,7,20,28.9,,18.6,,23.8,,0.0,,5.8,,0.0,,,26.0,,41.0,
4947,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-21,2020,7,21,24.0,,15.2,,19.6,,0.0,,1.6,,0.0,,,,M,,M
4948,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-22,2020,7,22,25.4,,20.3,,22.9,,0.0,,4.9,,19.8,,,,M,,M
4949,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-23,2020,7,23,25.0,,20.0,,22.5,,0.0,,4.5,,0.0,,,5.0,,32.0,
4950,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-24,2020,7,24,25.7,,20.3,,23.0,,0.0,,5.0,,0.0,,,,M,,M
4951,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-25,2020,7,25,28.5,,18.9,,23.7,,0.0,,5.7,,0.0,,,,M,,M
4952,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-26,2020,7,26,30.7,,20.5,,25.6,,0.0,,7.6,,0.0,,,25.0,,35.0,
4953,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-27,2020,7,27,31.5,,20.8,,26.2,,0.0,,8.2,,0.0,,,28.0,,52.0,
4954,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-28,2020,7,28,29.4,,17.1,,23.3,,0.0,,5.3,,0.0,,,27.0,,39.0,
4955,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-29,2020,7,29,29.1,,18.1,,23.6,,0.0,,5.6,,1.6,,,30.0,,35.0,
4956,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-30,2020,7,30,26.2,,17.6,,21.9,,0.0,,3.9,,0.0,,,3.0,,35.0,
4957,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-07-31,2020,7,31,26.3,,19.7,,23.0,,0.0,,5.0,,0.0,,,36.0,,32.0,
4958,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-01,2020,8,1,26.0,,17.9,,22.0,,0.0,,4.0,,3.8,,,,M,,M
4959,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-02,2020,8,2,25.4,,20.3,,22.9,,0.0,,4.9,,28.3,,,20.0,,50.0,
4960,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-03,2020,8,3,23.5,,18.3,,20.9,,0.0,,2.9,,19.0,,,25.0,,37.0,
4961,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-04,2020,8,4,23.6,,18.1,,20.9,,0.0,,2.9,,3.6,,,30.0,,37.0,
4962,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-05,2020,8,5,23.8,,14.8,,19.3,,0.0,,1.3,,0.2,,,26.0,,39.0,
4963,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-06,2020,8,6,22.9,,13.8,,18.4,,0.0,,0.4,,0.0,,,,M,,M
4964,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-07,2020,8,7,24.1,,15.5,,19.8,,0.0,,1.8,,0.0,,,,M,,M
4965,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-08,2020,8,8,26.0,,16.1,,21.1,,0.0,,3.1,,0.0,,,21.0,,32.0,
4966,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-09,2020,8,9,24.4,,19.3,,21.9,,0.0,,3.9,,0.0,,,20.0,,42.0,
4967,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-10,2020,8,10,27.7,,19.6,,23.7,,0.0,,5.7,,0.0,,,19.0,,33.0,
4968,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-11,2020,8,11,29.4,,16.1,,22.8,,0.0,,4.8,,0.0,,,26.0,,41.0,
4969,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-12,2020,8,12,28.8,,16.6,,22.7,,0.0,,4.7,,0.0,,,,M,,M
4970,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-13,2020,8,13,28.4,,18.1,,23.3,,0.0,,5.3,,0.0,,,,M,,M
4971,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-14,2020,8,14,26.9,,22.2,,24.6,,0.0,,6.6,,0.0,,,7.0,,33.0,
4972,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-15,2020,8,15,25.4,,19.9,,22.7,,0.0,,4.7,,0.0,,,8.0,,35.0,
4973,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-16,2020,8,16,25.3,,19.6,,22.5,,0.0,,4.5,,0.4,,,,M,,M
4974,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-17,2020,8,17,25.3,,17.5,,21.4,,0.0,,3.4,,15.5,,,20.0,,48.0,
4975,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-18,2020,8,18,25.1,,16.0,,20.6,,0.0,,2.6,,0.0,,,32.0,,39.0,
4976,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-19,2020,8,19,23.8,,14.7,,19.3,,0.0,,1.3,,0.0,,,36.0,,35.0,
4977,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-20,2020,8,20,25.1,,13.8,,19.5,,0.0,,1.5,,0.0,,,20.0,,45.0,
4978,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-21,2020,8,21,29.3,,19.5,,24.4,,0.0,,6.4,,0.0,,,,M,,M
4979,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-22,2020,8,22,27.0,,20.4,,23.7,,0.0,,5.7,,0.0,,,,M,,M
4980,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-23,2020,8,23,29.7,,20.0,,24.9,,0.0,,6.9,,0.0,,,25.0,,32.0,
4981,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-24,2020,8,24,31.6,,22.0,,26.8,,0.0,,8.8,,0.0,,,27.0,,35.0,
4982,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-25,2020,8,25,27.8,,18.0,,22.9,,0.0,,4.9,,0.0,,,30.0,,52.0,
4983,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-26,2020,8,26,20.5,,15.1,,17.8,,0.2,,0.0,,7.3,,,,M,,M
4984,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-27,2020,8,27,30.3,,17.1,,23.7,,0.0,,5.7,,,M,,30.0,,54.0,
4985,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-28,2020,8,28,23.0,,16.8,,19.9,,0.0,,1.9,,0.0,,,8.0,,33.0,
4986,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-29,2020,8,29,25.7,,17.1,,21.4,,0.0,,3.4,,0.0,,,30.0,,63.0,
4987,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-30,2020,8,30,22.2,,16.2,,19.2,,0.0,,1.2,,0.0,,,28.0,,32.0,
4988,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-08-31,2020,8,31,22.7,,16.5,,19.6,,0.0,,1.6,,0.0,,,7.0,,50.0,
4989,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-01,2020,9,1,26.2,,19.5,,22.9,,0.0,,4.9,,1.0,,,,M,,M
4990,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-02,2020,9,2,27.8,,19.5,,23.7,,0.0,,5.7,,2.3,,,27.0,,54.0,
4991,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-03,2020,9,3,25.5,,16.3,,20.9,,0.0,,2.9,,0.0,,,30.0,,48.0,
4992,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-04,2020,9,4,23.0,,15.5,,19.3,,0.0,,1.3,,0.0,,,26.0,,50.0,
4993,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-05,2020,9,5,21.5,,14.4,,18.0,,0.0,,0.0,,0.0,,,26.0,,33.0,
4994,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-06,2020,9,6,20.9,,11.7,,16.3,,1.7,,0.0,,0.0,,,,M,,M
4995,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-07,2020,9,7,21.2,,16.8,,19.0,,0.0,,1.0,,6.3,,,20.0,,63.0,
4996,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-08,2020,9,8,17.2,,15.2,,16.2,,1.8,,0.0,,0.0,,,34.0,,32.0,
4997,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-09,2020,9,9,17.5,,15.1,,16.3,,1.7,,0.0,,0.0,,,,M,,M
4998,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-10,2020,9,10,21.2,,14.4,,17.8,,0.2,,0.0,,0.0,,,30.0,,35.0,
4999,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-11,2020,9,11,15.7,,12.1,,13.9,,4.1,,0.0,,0.0,,,6.0,,37.0,
5000,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-12,2020,9,12,19.9,,13.6,,16.8,,1.2,,0.0,,0.0,,,6.0,,37.0,
5001,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-13,2020,9,13,25.7,,16.2,,21.0,,0.0,,3.0,,9.3,,,29.0,,55.0,
5002,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-14,2020,9,14,17.9,,10.8,,14.4,,3.6,,0.0,,0.0,,,30.0,,41.0,
5003,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-15,2020,9,15,18.8,,7.9,,13.4,,4.6,,0.0,,0.0,,,23.0,,39.0,
5004,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-16,2020,9,16,21.6,,14.8,,18.2,,0.0,,0.2,,0.0,,,21.0,,45.0,
5005,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-17,2020,9,17,19.3,,10.9,,15.1,,2.9,,0.0,,0.0,,,35.0,,39.0,
5006,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-18,2020,9,18,15.8,,8.9,,12.4,,5.6,,0.0,,0.0,,,5.0,,41.0,
5007,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-19,2020,9,19,14.0,,6.3,,10.2,,7.8,,0.0,,0.0,,,3.0,,32.0,
5008,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-20,2020,9,20,16.0,,10.1,,13.1,,4.9,,0.0,,0.0,,,,M,,M
5009,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-21,2020,9,21,17.9,,11.1,,14.5,,3.5,,0.0,,0.0,,,,M,,M
5010,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-22,2020,9,22,19.5,,9.5,,14.5,,3.5,,0.0,,0.0,,,,M,,M
5011,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-23,2020,9,23,27.1,,13.8,,20.5,,0.0,,2.5,,0.0,,,30.0,,37.0,
5012,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-24,2020,9,24,22.5,,13.3,,17.9,,0.1,,0.0,,0.8,,,,M,,M
5013,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-25,2020,9,25,20.0,,15.1,,17.6,,0.4,,0.0,,0.0,,,,M,,M
5014,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-26,2020,9,26,23.8,,15.4,,19.6,,0.0,,1.6,,0.0,,,18.0,,32.0,
5015,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-27,2020,9,27,22.7,,18.2,,20.5,,0.0,,2.5,,0.0,,,19.0,,39.0,
5016,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-28,2020,9,28,23.8,,15.4,,19.6,,0.0,,1.6,,6.8,,,28.0,,45.0,
5017,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-29,2020,9,29,18.6,,13.8,,16.2,,1.8,,0.0,,1.7,,,20.0,,41.0,
5018,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-09-30,2020,9,30,18.7,,12.0,,15.4,,2.6,,0.0,,8.8,,,21.0,,68.0,
5019,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-01,2020,10,1,16.2,,9.2,,12.7,,5.3,,0.0,,0.5,,,23.0,,45.0,
5020,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-02,2020,10,2,16.1,,7.2,,11.7,,6.3,,0.0,,0.0,,,,M,,M
5021,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-03,2020,10,3,12.4,,4.5,,8.5,,9.5,,0.0,,0.0,,,,M,,M
5022,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-04,2020,10,4,12.6,,8.0,,10.3,,7.7,,0.0,,1.8,,,,M,,M
5023,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-05,2020,10,5,14.6,,7.9,,11.3,,6.7,,0.0,,0.0,,,,M,,M
5024,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-06,2020,10,6,15.5,,8.1,,11.8,,6.2,,0.0,,0.0,,,20.0,,37.0,
5025,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-07,2020,10,7,19.3,,9.6,,14.5,,3.5,,0.0,,2.5,,,30.0,,74.0,
5026,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-08,2020,10,8,12.9,,6.7,,9.8,,8.2,,0.0,,1.4,,,,M,,M
5027,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-09,2020,10,9,14.3,,4.3,,9.3,,8.7,,0.0,,0.0,,,,M,,M
5028,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-10,2020,10,10,21.1,,10.1,,15.6,,2.4,,0.0,,0.0,,,31.0,,46.0,
5029,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-11,2020,10,11,11.0,,7.2,,9.1,,8.9,,0.0,,0.0,,,5.0,,50.0,
5030,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-12,2020,10,12,15.6,,8.3,,12.0,,6.0,,0.0,,0.2,,,6.0,,52.0,
5031,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-13,2020,10,13,18.5,,9.2,,13.9,,4.1,,0.0,,5.5,,,29.0,,42.0,
5032,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-14,2020,10,14,15.1,,8.4,,11.8,,6.2,,0.0,,0.0,,,,M,,M
5033,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-15,2020,10,15,15.1,,9.4,,12.3,,5.7,,0.0,,10.2,,,23.0,,54.0,
5034,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-16,2020,10,16,12.3,,5.1,,8.7,,9.3,,0.0,,0.0,,,26.0,,41.0,
5035,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-17,2020,10,17,13.8,,4.7,,9.3,,8.7,,0.0,,0.0,,,21.0,,55.0,
5036,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-18,2020,10,18,13.6,,7.2,,10.4,,7.6,,0.0,,2.0,,,34.0,,42.0,
5037,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-19,2020,10,19,8.6,,6.9,,7.8,,10.2,,0.0,,4.4,,,1.0,,37.0,
5038,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-20,2020,10,20,12.1,,6.8,,9.5,,8.5,,0.0,,2.0,,,7.0,,37.0,
5039,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-21,2020,10,21,17.6,,7.4,,12.5,,5.5,,0.0,,5.5,,,27.0,,58.0,
5040,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-22,2020,10,22,12.3,,8.9,,10.6,,7.4,,0.0,,3.0,,,8.0,,37.0,
5041,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-23,2020,10,23,20.7,,9.4,,15.1,,2.9,,0.0,,3.9,,,27.0,,76.0,
5042,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-24,2020,10,24,9.4,,4.1,,6.8,,11.2,,0.0,,0.0,,,29.0,,48.0,
5043,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-25,2020,10,25,7.7,,3.4,,5.6,,12.4,,0.0,,0.0,,,5.0,,48.0,
5044,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-26,2020,10,26,8.8,,4.3,,6.6,,11.4,,0.0,,1.5,,,7.0,,46.0,
5045,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-27,2020,10,27,7.6,,4.2,,5.9,,12.1,,0.0,,6.7,,,,M,,M
5046,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-28,2020,10,28,12.3,,4.7,,8.5,,9.5,,0.0,,0.0,,,23.0,,45.0,
5047,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-29,2020,10,29,11.0,,3.0,,7.0,,11.0,,0.0,,0.0,,,5.0,,45.0,
5048,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-30,2020,10,30,3.5,,-1.4,,1.1,,16.9,,0.0,,0.0,,,29.0,,35.0,
5049,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-10-31,2020,10,31,9.3,,-2.3,,3.5,,14.5,,0.0,,0.0,,,17.0,,35.0,
5050,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-01,2020,11,1,12.3,,0.6,,6.5,,11.5,,0.0,,5.7,,,28.0,,72.0,
5051,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-02,2020,11,2,8.0,,-1.0,,3.5,,14.5,,0.0,,0.0,,,29.0,,61.0,
5052,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-03,2020,11,3,8.1,,5.1,,6.6,,11.4,,0.0,,0.0,,,27.0,,61.0,
5053,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-04,2020,11,4,14.9,,5.1,,10.0,,8.0,,0.0,,0.0,,,20.0,,37.0,
5054,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-05,2020,11,5,15.4,,9.2,,12.3,,5.7,,0.0,,0.0,,,19.0,,33.0,
5055,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-06,2020,11,6,15.2,,8.6,,11.9,,6.1,,0.0,,0.0,,,20.0,,35.0,
5056,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-07,2020,11,7,15.7,,8.8,,12.3,,5.7,,0.0,,0.0,,,22.0,,32.0,
5057,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-08,2020,11,8,18.3,,6.1,,12.2,,5.8,,0.0,,0.0,,,,M,,M
5058,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-09,2020,11,9,13.9,,8.3,,11.1,,6.9,,0.0,,0.0,,,,M,,M
5059,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-10,2020,11,10,20.4,,8.5,,14.5,,3.5,,0.0,,0.0,,,,M,,M
5060,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-11,2020,11,11,18.7,,6.5,,12.6,,5.4,,0.0,,0.0,,,28.0,,46.0,
5061,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-12,2020,11,12,8.4,,3.7,,6.1,,11.9,,0.0,,0.0,,,,M,,M
5062,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-13,2020,11,13,10.4,,4.9,,7.7,,10.3,,0.0,,0.0,,,29.0,,42.0,
5063,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-14,2020,11,14,7.5,,2.5,,5.0,,13.0,,0.0,,0.0,,,11.0,,33.0,
5064,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-15,2020,11,15,12.4,,4.3,,8.4,,9.6,,0.0,,9.5,,,26.0,,118.0,
5065,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-16,2020,11,16,5.3,,3.1,,4.2,,13.8,,0.0,,0.0,,,26.0,,71.0,
5066,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-17,2020,11,17,4.3,,-4.3,,0.0,,18.0,,0.0,,0.0,,,29.0,,63.0,
5067,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-18,2020,11,18,4.1,,-4.9,,-0.4,,18.4,,0.0,,0.0,,,,M,,M
5068,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-11-19,2020,11,19,12.5,,3.8,,8.2,,9.8,,0.0,,0.0,,,23.0,,45.0,
